H:M:S:MS),Midspain-x,Midspain-y,Midspain-z,AnkleLeft-x,AnkleLeft-y,AnkleLeft-z,AnkleRight-x,AnkleRight-y,AnkleRight-z,ElbowLeft-x,ElbowLeft-y,ElbowLeft-z,ElbowRight-x,ElbowRight-y,ElbowRight-z,FootLeft-x,FootLeft-y,FootLeft-z,FootRight-x,FootRight-y,FootRight-z,HandLeft-x,HandLeft-y,HandLeft-z,HandRight-x,HandRight-y,HandRight-z,HandTipLeft-x,HandTipLeft-y,HandTipLeft-z,HandTipRight-x,HandTipRight-y,HandTipRight-z,Head-x,Head-y,Head-z,HipLeft-x,HipLeft-y,HipLeft-z,HipRight-x,HipRight-y,HipRight-z,KneeLeft-x,KneeLeft-y,KneeLeft-z,KneeRight-x,KneeRight-y,KneeRight-z,Neck-x,Neck-y,Neck-z,ShoulderLeft-x,ShoulderLeft-y,ShoulderLeft-z,ShoulderRight-x,ShoulderRight-y,ShoulderRight-z,SpineBase-x,SpineBase-y,SpineBase-z,SpineShoulder-x,SpineShoulder-y,SpineShoulder-z,ThumbLeft-x,ThumbLeft-y,ThumbLeft-z,ThumbRight-x,ThumbRight-y,ThumbRight-z,WristLeft-x,WristLeft-y,WristLeft-z,WristRight-x,WristRight-y,WristRight-z
0:0:0:666),0.012813819572329521,0.2229282274201978,-0.08599727554246783,-0.0394771546125412,-0.7528027892112732,0.19384537637233734,0.07407970726490021,-0.7265724539756775,0.13162870705127716,-0.2149936705827713,0.27385157346725464,-0.10538743436336517,0.26786643266677856,0.20873335003852844,-0.18730519711971283,-0.09037912636995316,-0.8627639412879944,0.07993169873952866,0.07491486519575119,-0.8501594066619873,0.001744849723763764,-0.29920148849487305,0.0979064330458641,-0.22965694963932037,0.2589057981967926,0.003321579424664378,-0.3025580048561096,-0.30706724524497986,0.022434426471590996,-0.29092544317245483,0.2326374351978302,-0.05959784984588623,-0.36475202441215515,0.011471918784081936,0.5921809077262878,-0.39919912815093994,-0.10743366181850433,0.0026626919861882925,0.01918124221265316,0.10777377337217331,-0.0019356288248673081,-0.017690066248178482,-0.05346408113837242,-0.41736140847206116,0.02818380296230316,0.07872069627046585,-0.38846251368522644,-0.02417631447315216,0.025457583367824554,0.4454929232597351,-0.172740139067173,-0.136373370885849,0.46306946873664856,-0.13923856616020203,0.1872885376214981,0.42791637778282166,-0.20624171197414398,0.00017005577683448792,0.0003635315806604922,0.000745587982237339,0.025457583367824554,0.4454929232597351,-0.172740139067173,-0.29373544454574585,0.08182826638221741,-0.24484291672706604,0.24279433488845825,-0.006473027169704437,-0.31807249784469604,-0.29920148849487305,0.0979064330458641,-0.22965694963932037,0.2589057981967926,0.003321579424664378,-0.3025580048561096
0:0:0:700),0.015744592994451523,0.2217427311989013,-0.09779142495244741,-0.048669230192899704,-0.7341334819793701,0.23225560784339905,0.06580226123332977,-0.7262760400772095,0.13907605409622192,-0.21485881507396698,0.2615010142326355,-0.1415220946073532,0.2760946452617645,0.2050848752260208,-0.17883586883544922,-0.09244170039892197,-0.8402800559997559,0.12000325322151184,0.07168440520763397,-0.8465825319290161,0.035738278180360794,-0.30285924673080444,0.05184794217348099,-0.24374157190322876,0.2879236340522766,-0.021998587995767593,-0.27306073904037476,-0.31659939885139465,-0.035030875355005264,-0.3054550588130951,0.26822400093078613,-0.09513828903436661,-0.3383963108062744,0.020039161667227745,0.5968107581138611,-0.41243183612823486,-0.1091478168964386,0.0026764741633087397,0.017433173954486847,0.10954584181308746,-0.0019502934301272035,-0.01593560352921486,-0.05474073067307472,-0.4056934118270874,0.052722420543432236,0.07656422257423401,-0.39038562774658203,-0.013256755657494068,0.03129017353057861,0.44312237203121185,-0.19633163511753082,-0.13631248474121094,0.46116477251052856,-0.1773926019668579,0.19889283180236816,0.42507997155189514,-0.21527066826820374,0.00019901245832443237,0.0003630903665907681,0.000748785212635994,0.03129017353057861,0.44312237203121185,-0.19633163511753082,-0.29846829175949097,0.030948854982852936,-0.25898757576942444,0.2728058099746704,-0.036360740661621094,-0.29147785902023315,-0.30285924673080444,0.05184794217348099,-0.24374157190322876,0.2879236340522766,-0.021998587995767593,-0.27306073904037476
0:0:0:733),0.017471179366111755,0.21678908908506855,-0.10776063287630677,-0.049681778997182846,-0.7324945330619812,0.2576025426387787,0.051272790879011154,-0.7318859696388245,0.15676920115947723,-0.2144150733947754,0.24637402594089508,-0.17011308670043945,0.28044381737709045,0.19605432450771332,-0.17464421689510345,-0.1095849871635437,-0.8360549807548523,0.1449298858642578,0.060273583978414536,-0.8542801141738892,0.03996610641479492,-0.3028185963630676,0.02439025416970253,-0.268781840801239,0.30055472254753113,-0.04154046252369881,-0.23694200813770294,-0.31667718291282654,-0.06477319449186325,-0.3330552875995636,0.2835616171360016,-0.11802764236927032,-0.29033273458480835,0.021432911977171898,0.5951417684555054,-0.4272288382053375,-0.1103375107049942,0.0034905807115137577,0.016133829951286316,0.11076657474040985,-0.0027487415354698896,-0.014629403129220009,-0.05611284822225571,-0.4038800895214081,0.07104567438364029,0.0651540458202362,-0.3938939869403839,-0.0028019186574965715,0.034727826714515686,0.4332072585821152,-0.2162734791636467,-0.13623107969760895,0.4525238573551178,-0.20300553739070892,0.20568673312664032,0.41389065980911255,-0.22954142093658447,0.0002145320177078247,0.00037091958802193403,0.0007522134110331535,0.034727826714515686,0.4332072585821152,-0.2162734791636467,-0.2981409728527069,0.002338867401704192,-0.28385257720947266,0.28614309430122375,-0.05686286464333534,-0.25329166650772095,-0.3028185963630676,0.02439025416970253,-0.268781840801239,0.30055472254753113,-0.04154046252369881,-0.23694200813770294
0:0:0:766),0.017099468037486076,0.21656077378429472,-0.10253322031348944,-0.0679183155298233,-0.7205597758293152,0.2524864971637726,0.019453667104244232,-0.730096161365509,0.16429978609085083,-0.21186572313308716,0.24225619435310364,-0.17444169521331787,0.2791527509689331,0.18995077908039093,-0.1719810515642166,-0.12957850098609924,-0.8265631198883057,0.14628249406814575,0.03009657934308052,-0.8514978885650635,0.0427655465900898,-0.29343095421791077,0.020216600969433784,-0.28763651847839355,0.2895270884037018,-0.047801412642002106,-0.23809845745563507,-0.3037680387496948,-0.06906494498252869,-0.3516252934932709,0.2744237780570984,-0.12561538815498352,-0.29091328382492065,0.022280320525169373,0.5979266166687012,-0.4132803678512573,-0.11138322949409485,0.004135533701628447,0.015477274544537067,0.11181692034006119,-0.0033878223039209843,-0.013957873918116093,-0.06196369230747223,-0.3973751366138458,0.04876849427819252,0.0487801656126976,-0.39532411098480225,-0.001146746682934463,0.03398209065198898,0.4327476918697357,-0.20582614094018936,-0.1364133208990097,0.4512743651866913,-0.19285310804843903,0.20437750220298767,0.41422101855278015,-0.2187991738319397,0.00021684542298316956,0.00037385569885373116,0.0007597003132104874,0.03398209065198898,0.4327476918697357,-0.20582614094018936,-0.2867935597896576,-0.0009443782037124038,-0.30233314633369446,0.2754635214805603,-0.06336402148008347,-0.2538834512233734,-0.29343095421791077,0.020216600969433784,-0.28763651847839355,0.2895270884037018,-0.047801412642002106,-0.23809845745563507
0:0:0:800),0.016545463353395462,0.22235133091453463,-0.09563320595771074,-0.08517446368932724,-0.7184067964553833,0.31946611404418945,0.012130131013691425,-0.7239977717399597,0.19441331923007965,-0.20837604999542236,0.2529295086860657,-0.12211169302463531,0.2780504822731018,0.1928434669971466,-0.1540800780057907,-0.14517194032669067,-0.8216503262519836,0.2264178842306137,0.0032269831281155348,-0.8445488214492798,0.07281297445297241,-0.2790134847164154,0.0279194675385952,-0.22921375930309296,0.28465887904167175,-0.04157028719782829,-0.21799366176128387,-0.2869955897331238,-0.055701661854982376,-0.2886834144592285,0.27240559458732605,-0.11688876897096634,-0.2691844701766968,0.023161692544817924,0.6184588670730591,-0.3971628248691559,-0.11212372034788132,0.004757234826683998,0.016554636880755424,0.11257458478212357,-0.00400250731036067,-0.015123682096600533,-0.07210270315408707,-0.39312735199928284,0.07194990664720535,0.04833914712071419,-0.3946104347705841,0.002730670617893338,0.0328654944896698,0.4443252980709076,-0.19198188930749893,-0.1375529170036316,0.4627913534641266,-0.16899608075618744,0.2032839059829712,0.4258592426776886,-0.21496769785881042,0.00022543221712112427,0.000377363758161664,0.000715477392077446,0.0328654944896698,0.4443252980709076,-0.19198188930749893,-0.27191367745399475,0.008455278351902962,-0.24328361451625824,0.271966814994812,-0.056588951498270035,-0.2336675524711609,-0.2790134847164154,0.0279194675385952,-0.22921375930309296,0.28465887904167175,-0.04157028719782829,-0.21799366176128387
0:0:0:833),0.01122095063328743,0.22764262708369642,-0.07439302513375878,-0.11213342845439911,-0.6900099515914917,0.16132710874080658,-0.014293703250586987,-0.7290441393852234,0.17404478788375854,-0.1964963972568512,0.2536121606826782,-0.0887562707066536,0.2528022527694702,0.19347766041755676,-0.12038761377334595,-0.16427022218704224,-0.7914489507675171,0.055963754653930664,-0.011655453592538834,-0.8470093011856079,0.050984445959329605,-0.25180333852767944,0.02979309856891632,-0.18504056334495544,0.2676723599433899,-0.02753581292927265,-0.18879428505897522,-0.259177565574646,-0.05160647630691528,-0.2376406043767929,0.258507639169693,-0.09703527390956879,-0.23368273675441742,0.014582102186977863,0.6335311532020569,-0.3498792052268982,-0.11303332448005676,0.005436742678284645,0.01638263277709484,0.11345762014389038,-0.0046998742036521435,-0.014942161738872528,-0.08428758382797241,-0.3860020637512207,-0.03424573317170143,0.03693186864256859,-0.39641305804252625,-0.0064758723601698875,0.02222975343465805,0.4549168199300766,-0.14950628578662872,-0.14778286218643188,0.47191721200942993,-0.12899655103683472,0.19224236905574799,0.43791642785072327,-0.17001602053642273,0.00021214783191680908,0.0003684342373162508,0.0007202355191111565,0.02222975343465805,0.4549168199300766,-0.14950628578662872,-0.24514660239219666,0.01056941319257021,-0.19758105278015137,0.2556779682636261,-0.041077204048633575,-0.2025793492794037,-0.25180333852767944,0.02979309856891632,-0.18504056334495544,0.2676723599433899,-0.02753581292927265,-0.18879428505897522
0:0:0:866),0.004448341205716133,0.2332106193061918,-0.06231826147995889,-0.12785544991493225,-0.7069219946861267,0.17780816555023193,-0.03063184767961502,-0.7341319918632507,0.17572396993637085,-0.19693101942539215,0.2624974250793457,-0.06059170141816139,0.23300348222255707,0.20834766328334808,-0.09594572335481644,-0.16223590075969696,-0.8138392567634583,0.0656365379691124,-0.025774070993065834,-0.8507148027420044,0.05247999355196953,-0.24440966546535492,0.05499981716275215,-0.1540355533361435,0.23243609070777893,0.0013622662518173456,-0.17579185962677002,-0.24766646325588226,-0.02201438695192337,-0.20667032897472382,0.21275098621845245,-0.06167486310005188,-0.2250581681728363,-0.00015664812235627323,0.6389459371566772,-0.33021053671836853,-0.11348653584718704,0.005235403776168823,0.012041626498103142,0.113913893699646,-0.004487142898142338,-0.010640447027981281,-0.08578033000230789,-0.3965492844581604,-0.013658078387379646,0.03756629303097725,-0.398628830909729,-0.0028530412819236517,0.00868300348520279,0.46604710817337036,-0.12533711269497871,-0.15849171578884125,0.48029518127441406,-0.1075930967926979,0.17585772275924683,0.45179903507232666,-0.14308112859725952,0.00021367892622947693,0.0003741304390132427,0.0007005897350609303,0.00868300348520279,0.46604710817337036,-0.12533711269497871,-0.23775596916675568,0.0398380309343338,-0.16594286262989044,0.21897202730178833,-0.009619038552045822,-0.18988710641860962,-0.24440966546535492,0.05499981716275215,-0.1540355533361435,0.23243609070777893,0.0013622662518173456,-0.17579185962677002
0:0:0:900),0.001788746565580368,0.23581660131458193,-0.056649181966349715,-0.13686327636241913,-0.7108597755432129,0.19492009282112122,-0.046905845403671265,-0.7307975888252258,0.19771045446395874,-0.19926920533180237,0.2793738842010498,-0.006484211888164282,0.23134887218475342,0.242330864071846,-0.05908588320016861,-0.1588369607925415,-0.8159935474395752,0.08049193024635315,-0.033886175602674484,-0.8474273085594177,0.08887863159179688,-0.245712548494339,0.07633288204669952,-0.026150910183787346,0.2142345905303955,0.0676206573843956,-0.11309488117694855,-0.24791733920574188,0.003417908912524581,-0.06518066674470901,0.18537677824497223,0.022326700389385223,-0.14930227398872375,-0.007688532117754221,0.6419088840484619,-0.31933683156967163,-0.11420551687479019,0.004728876985609531,0.0010657923994585872,0.1146940216422081,-0.003981361631304026,0.00014629795623477548,-0.08514352887868881,-0.40612781047821045,-0.006064295768737793,0.03869512677192688,-0.3974296748638153,0.004370932467281818,0.0033332407474517822,0.4712594449520111,-0.11390440911054611,-0.16341640055179596,0.4849827289581299,-0.10121667385101318,0.17008288204669952,0.45753616094589233,-0.12659214437007904,0.00024425238370895386,0.0003737576771527529,0.0006060451778466813,0.0033332407474517822,0.4712594449520111,-0.11390440911054611,-0.23940394818782806,0.06296013295650482,-0.03592905402183533,0.19962209463119507,0.0614381767809391,-0.12393245100975037,-0.245712548494339,0.07633288204669952,-0.026150910183787346,0.2142345905303955,0.0676206573843956,-0.11309488117694855
0:0:0:933),0.002118058502674103,0.23648377147037536,-0.04613770300056785,-0.11695203930139542,-0.7090688347816467,0.06662127375602722,-0.03843915835022926,-0.7338237166404724,0.12593242526054382,-0.19834363460540771,0.28072991967201233,-0.010497219860553741,0.2322557270526886,0.2417803704738617,-0.13383369147777557,-0.149485781788826,-0.8153147101402283,-0.04482496529817581,-0.03128184750676155,-0.845369279384613,0.010887382552027702,-0.23840156197547913,0.09381505846977234,-0.07818623632192612,0.1759009212255478,0.1210886687040329,-0.3426792025566101,-0.23963375389575958,0.03319275379180908,-0.12642718851566315,0.12397988140583038,0.10453023761510849,-0.39492544531822205,-0.0076735191978514194,0.6384612321853638,-0.29795339703559875,-0.11424260586500168,0.0049077728763222694,-0.00215952773578465,0.11470658332109451,-0.004170805681496859,0.0034341306891292334,-0.075738824903965,-0.4046441316604614,-0.09919010102748871,0.04697123542428017,-0.39860835671424866,-0.014751537702977657,0.004004128277301788,0.472599059343338,-0.092912707477808,-0.16244706511497498,0.4880486726760864,-0.07484615594148636,0.17045532166957855,0.4571494460105896,-0.11097925901412964,0.00023198872804641724,0.0003684835974127054,0.0006373014766722918,0.004004128277301788,0.472599059343338,-0.092912707477808,-0.23255661129951477,0.08410177379846573,-0.08971598744392395,0.15525884926319122,0.12361492216587067,-0.3524903357028961,-0.23840156197547913,0.09381505846977234,-0.07818623632192612,0.1759009212255478,0.1210886687040329,-0.3426792025566101
0:0:0:966),0.0023898128420114517,0.23600933782290667,-0.04527703288476914,-0.08223941177129745,-0.7160179018974304,0.06587811559438705,-0.040939029306173325,-0.7329258322715759,0.11342611908912659,-0.1980927735567093,0.2795887887477875,-0.026851946488022804,0.2330445498228073,0.23975364863872528,-0.15309707820415497,-0.12396419048309326,-0.8136914372444153,-0.05271302908658981,-0.026280557736754417,-0.8366995453834534,-0.002503013238310814,-0.231987863779068,0.09784654527902603,-0.09105916321277618,0.17198576033115387,0.1276034414768219,-0.37296465039253235,-0.23027512431144714,0.04071253910660744,-0.1458214521408081,0.1176738291978836,0.111772321164608,-0.4302210211753845,-0.00962122529745102,0.6376551985740662,-0.30102863907814026,-0.11430193483829498,0.004752407316118479,-0.0057288301177322865,0.11472959071397781,-0.00400624331086874,0.007104505784809589,-0.0666096955537796,-0.40080034732818604,-0.07480540126562119,0.05036646127700806,-0.39702844619750977,-0.011764952912926674,0.004565797746181488,0.4716455936431885,-0.09124190360307693,-0.16218701004981995,0.4862131178379059,-0.07810244709253311,0.17131860554218292,0.45707806944847107,-0.10438136011362076,0.0002138279378414154,0.00037308200262486935,0.0006878378335386515,0.004565797746181488,0.4716455936431885,-0.09124190360307693,-0.22540868818759918,0.08950913697481155,-0.10178215056657791,0.14980705082416534,0.13045117259025574,-0.38475340604782104,-0.231987863779068,0.09784654527902603,-0.09105916321277618,0.17198576033115387,0.1276034414768219,-0.37296465039253235
0:0:1:0),0.0020559988915920258,0.23718151031062007,-0.04022935661487281,-0.07831811904907227,-0.7275828719139099,0.07858619838953018,-0.04371420666575432,-0.7320250868797302,0.1525540053844452,-0.19816391170024872,0.2759042978286743,-0.02742195688188076,0.23693306744098663,0.2457304149866104,-0.13350406289100647,-0.11198493093252182,-0.8236662745475769,-0.03215096518397331,-0.019270285964012146,-0.8290346264839172,0.043795641511678696,-0.23423641920089722,0.09148647636175156,-0.10696648806333542,0.1829882115125656,0.12671658396720886,-0.3235434889793396,-0.23264038562774658,0.03356621786952019,-0.1604885458946228,0.13420702517032623,0.10257942229509354,-0.3771468698978424,-0.011811829172074795,0.639552116394043,-0.2852346897125244,-0.1144270971417427,0.003753202734515071,-0.00904486421495676,0.1148117408156395,-0.0030076547991484404,0.010385794565081596,-0.060338154435157776,-0.40624070167541504,-0.06259312480688095,0.050004687160253525,-0.39648759365081787,0.007805455941706896,0.003919675946235657,0.4739902466535568,-0.08112917840480804,-0.16408690810203552,0.48491111397743225,-0.073603056371212,0.17192625999450684,0.4630693793296814,-0.08865530043840408,0.00019232183694839478,0.0003727739676833153,0.000670465175062418,0.003919675946235657,0.4739902466535568,-0.08112917840480804,-0.22718939185142517,0.08381222933530807,-0.11807738989591599,0.16232280433177948,0.1271190047264099,-0.33579668402671814,-0.23423641920089722,0.09148647636175156,-0.10696648806333542,0.1829882115125656,0.12671658396720886,-0.3235434889793396
0:0:1:33),0.0003193933516740799,0.23494763462804258,-0.04443078022450209,-0.07013624906539917,-0.724861741065979,-0.017508888617157936,-0.03954838961362839,-0.7251774668693542,0.15444722771644592,-0.20899492502212524,0.2630293071269989,-0.056457240134477615,0.23841805756092072,0.2436102032661438,-0.12476038187742233,-0.1071050614118576,-0.8056337237358093,-0.14763066172599792,-0.009963064454495907,-0.8147754073143005,0.04504726827144623,-0.237851083278656,0.0630677342414856,-0.18005166947841644,0.1875992715358734,0.11098331958055496,-0.304768443107605,-0.23507466912269592,0.00038625005981884897,-0.23988711833953857,0.1445757895708084,0.07656408846378326,-0.3649410009384155,-0.016914304345846176,0.6379707455635071,-0.2904670238494873,-0.11449816077947617,0.00314921117387712,-0.009852669201791286,0.11486244201660156,-0.0024441860150545835,0.011162484996020794,-0.05609065666794777,-0.3910425305366516,-0.13010677695274353,0.05150493234395981,-0.3954106271266937,0.010239236056804657,0.0004566460847854614,0.4695427566766739,-0.08951646834611893,-0.17036540806293488,0.47765079140663147,-0.0796208456158638,0.1712787002325058,0.4614347219467163,-0.09941209107637405,0.00018214061856269836,0.00035251257941126823,0.0006549078971147537,0.0004566460847854614,0.4695427566766739,-0.08951646834611893,-0.22805683314800262,0.05318683013319969,-0.19141319394111633,0.16813287138938904,0.10844350606203079,-0.31950512528419495,-0.237851083278656,0.0630677342414856,-0.18005166947841644,0.1875992715358734,0.11098331958055496,-0.304768443107605
0:0:1:66),0.0006857886910438538,0.2321333405270707,-0.06749165733344853,-0.07211683690547943,-0.7220259308815002,0.19925841689109802,-0.02770797349512577,-0.7019472122192383,0.2619323134422302,-0.19807051122188568,0.23987168073654175,-0.1074693500995636,0.23834975063800812,0.2431657612323761,-0.10932300984859467,-0.10842440277338028,-0.8133494853973389,0.08554540574550629,0.0009945171186700463,-0.8072397112846375,0.16077874600887299,-0.2371501475572586,0.01817210018634796,-0.2039288580417633,0.22080564498901367,0.03731977567076683,-0.20225270092487335,-0.23734767735004425,-0.06530427187681198,-0.2623264193534851,0.19852356612682343,-0.034026287496089935,-0.2589215338230133,-0.01727929338812828,0.6376653909683228,-0.33398059010505676,-0.11463036388158798,0.0024876382667571306,-0.011106675490736961,0.11498519033193588,-0.0018261888762935996,0.012354695238173008,-0.05625766143202782,-0.3975672721862793,-0.016024306416511536,0.05575933679938316,-0.3938114047050476,0.03398590907454491,0.0011941641569137573,0.4639359563589096,-0.13560732454061508,-0.16920626163482666,0.46728163957595825,-0.13975472748279572,0.17159458994865417,0.46059027314186096,-0.13145992159843445,0.0001774132251739502,0.0003307246952317655,0.0006240098737180233,0.0011941641569137573,0.4639359563589096,-0.13560732454061508,-0.22858239710330963,0.0007787214126437902,-0.21548666059970856,0.2057163417339325,0.022631745785474777,-0.21989500522613525,-0.2371501475572586,0.01817210018634796,-0.2039288580417633,0.22080564498901367,0.03731977567076683,-0.20225270092487335
0:0:1:100),0.0014644339680671692,0.23163704364560544,-0.08016408979892731,-0.07413728535175323,-0.725456178188324,0.21601620316505432,-0.007383743766695261,-0.6917785406112671,0.26961904764175415,-0.18982507288455963,0.23671883344650269,-0.12539614737033844,0.23808236420154572,0.23708243668079376,-0.11053777486085892,-0.10781802237033844,-0.8253185153007507,0.10349182784557343,0.019654294475913048,-0.8067381978034973,0.1687120646238327,-0.22723621129989624,0.000750017527025193,-0.21805086731910706,0.24660803377628326,0.0001394433347741142,-0.19967015087604523,-0.22833460569381714,-0.0933743491768837,-0.2742173969745636,0.2346961349248886,-0.08082164824008942,-0.2559887170791626,-0.017056291922926903,0.6245588064193726,-0.3635893762111664,-0.11477679014205933,0.0018003899604082108,-0.011148333549499512,0.1151113212108612,-0.0011693937703967094,0.012369930744171143,-0.056374311447143555,-0.40334221720695496,0.01483113132417202,0.06757687777280807,-0.38802090287208557,0.04743320122361183,0.0027616024017333984,0.46295858919620514,-0.16093897819519043,-0.16838066279888153,0.4656718075275421,-0.16076524555683136,0.17390386760234833,0.46024537086486816,-0.1611127108335495,0.00016726553440093994,0.00031549809500575066,0.0006107985973358154,0.0027616024017333984,0.46295858919620514,-0.16093897819519043,-0.21802616119384766,-0.019649289548397064,-0.22969964146614075,0.23443914949893951,-0.01808210089802742,-0.2171461135149002,-0.22723621129989624,0.000750017527025193,-0.21805086731910706,0.24660803377628326,0.0001394433347741142,-0.19967015087604523
0:0:1:133),0.0020720865577459335,0.2291245028754929,-0.08618067298084497,-0.07310386002063751,-0.730082631111145,0.2064017802476883,0.006570139434188604,-0.6931692957878113,0.2559940814971924,-0.1779388189315796,0.2271769493818283,-0.12785020470619202,0.2382086217403412,0.22304274141788483,-0.11739768087863922,-0.10807428508996964,-0.8356850147247314,0.09362359344959259,0.02510523982346058,-0.8087752461433411,0.16265875101089478,-0.1960616409778595,-0.008634908124804497,-0.21797038614749908,0.2630647122859955,-0.022601904347538948,-0.20473697781562805,-0.19169457256793976,-0.09959015995264053,-0.2721797227859497,0.25436821579933167,-0.1020594984292984,-0.2595745027065277,-0.01665828749537468,0.6133639812469482,-0.38160160183906555,-0.11482205241918564,0.0015427743783220649,-0.008071872405707836,0.11515119671821594,-0.0009187672403641045,0.00923991110175848,-0.05657338723540306,-0.40626752376556396,0.011663846671581268,0.06708116084337234,-0.38595378398895264,0.03475959226489067,0.003979600965976715,0.45793700218200684,-0.17294536530971527,-0.16779690980911255,0.4584027826786041,-0.16569454967975616,0.17575611174106598,0.45747122168540955,-0.18019618093967438,0.00016457214951515198,0.0003120035689789802,0.000584019348025322,0.003979600965976715,0.45793700218200684,-0.17294536530971527,-0.18534623086452484,-0.027824994176626205,-0.22977674007415771,0.25167620182037354,-0.040261443704366684,-0.2213408648967743,-0.1960616409778595,-0.008634908124804497,-0.21797038614749908,0.2630647122859955,-0.022601904347538948,-0.20473697781562805
0:0:1:166),0.00307372584939003,0.22834498567681294,-0.0780808258568868,-0.0640280619263649,-0.7322441935539246,0.19509638845920563,0.017857324331998825,-0.6938377618789673,0.2043333649635315,-0.1782338172197342,0.23015190660953522,-0.0973462462425232,0.23983754217624664,0.21450376510620117,-0.11716531962156296,-0.10774029046297073,-0.8359357714653015,0.08196832239627838,0.02033456787467003,-0.8092508912086487,0.08611949533224106,-0.19015654921531677,0.0032632588408887386,-0.20967410504817963,0.2722109854221344,-0.02602040022611618,-0.19787129759788513,-0.17871743440628052,-0.08204630762338638,-0.2709575295448303,0.26500406861305237,-0.10304034501314163,-0.2540476322174072,-0.01607484556734562,0.6137157082557678,-0.38029155135154724,-0.11463791877031326,0.0013520163483917713,0.007980873808264732,0.1149609312415123,-0.0007373679545708001,-0.0068064103834331036,-0.05985332652926445,-0.40699222683906555,0.00928055215626955,0.06612423062324524,-0.38057297468185425,-0.00606089923530817,0.005985945463180542,0.4563826471567154,-0.15674888342618942,-0.16577205061912537,0.45888257026672363,-0.13929934799671173,0.17774394154548645,0.45388272404670715,-0.17419841885566711,0.00016150623559951782,0.0003073241969104856,0.0005872317124158144,0.005985945463180542,0.4563826471567154,-0.15674888342618942,-0.17810048162937164,-0.014661690220236778,-0.22326278686523438,0.2610152065753937,-0.04265126213431358,-0.21452796459197998,-0.19015654921531677,0.0032632588408887386,-0.20967410504817963,0.2722109854221344,-0.02602040022611618,-0.19787129759788513
0:0:1:199),0.005718255415558815,0.22957107243564678,-0.06980020133778453,-0.05932413786649704,-0.7422606348991394,0.18756167590618134,0.03594736382365227,-0.6951229572296143,0.16664069890975952,-0.18007397651672363,0.2594132423400879,-0.027724651619791985,0.24613943696022034,0.2145305871963501,-0.09371467679738998,-0.10964501649141312,-0.8398030996322632,0.07423409074544907,0.005924843717366457,-0.81106036901474,0.04007842391729355,-0.19831758737564087,0.048153433948755264,-0.1098727136850357,0.2800273001194,-0.021118612959980965,-0.16255256533622742,-0.18986691534519196,-0.03737538307905197,-0.16389024257659912,0.27249428629875183,-0.0964103490114212,-0.21794001758098602,-0.01396283321082592,0.6140045523643494,-0.36855319142341614,-0.11369843035936356,0.001034245127812028,0.019514823332428932,0.11399883031845093,-0.00040864202310331166,-0.018273212015628815,-0.06169942766427994,-0.40903976559638977,0.016493815928697586,0.06140604242682457,-0.3793430030345917,-0.012349034659564495,0.011286310851573944,0.4588293433189392,-0.14022120833396912,-0.1594393402338028,0.4643228054046631,-0.10756367444992065,0.18201196193695068,0.45333588123321533,-0.17287874221801758,0.0001501999795436859,0.00031280155235435814,0.0006208056584000587,0.011286310851573944,0.4588293433189392,-0.14022120833396912,-0.1876605600118637,0.03180396184325218,-0.12251869589090347,0.2688691318035126,-0.036085616797208786,-0.17873385548591614,-0.19831758737564087,0.048153433948755264,-0.1098727136850357,0.2800273001194,-0.021118612959980965,-0.16255256533622742
0:0:1:233),0.006986828520894051,0.2295851619601308,-0.06714832689613104,-0.060869473963975906,-0.7455741763114929,0.19488102197647095,0.050960518419742584,-0.6957749128341675,0.15504182875156403,-0.18111652135849,0.2875005304813385,0.014610612764954567,0.24769000709056854,0.21567372977733612,-0.0667857900261879,-0.13204425573349,-0.8380630016326904,0.08490139991044998,0.004244471900165081,-0.8114632964134216,0.02404104173183441,-0.2021312266588211,0.1031661108136177,-0.018865421414375305,0.2763676941394806,-0.01204657182097435,-0.10596689581871033,-0.19150254130363464,0.03173258528113365,-0.059862442314624786,0.26781970262527466,-0.08184091001749039,-0.1516050100326538,-0.00867426861077547,0.6160633563995361,-0.3658900558948517,-0.11264842003583908,0.0007500007632188499,0.02684967592358589,0.11299057304859161,-0.00011721339251380414,-0.025666140019893646,-0.06330028176307678,-0.4085352420806885,0.03614811971783638,0.055412642657756805,-0.3784675896167755,-0.013703940436244011,0.013802580535411835,0.45885393023490906,-0.1348884217441082,-0.1564033031463623,0.46667784452438354,-0.100064717233181,0.18400846421718597,0.45103001594543457,-0.1697121262550354,0.00017107650637626648,0.0003163936853525229,0.0005917679518461227,0.013802580535411835,0.45885393023490906,-0.1348884217441082,-0.19139952957630157,0.09015998244285583,-0.028776124119758606,0.265415757894516,-0.025796661153435707,-0.12004204839468002,-0.2021312266588211,0.1031661108136177,-0.018865421414375305,0.2763676941394806,-0.01204657182097435,-0.10596689581871033
